consolidated_longitude,consolidated_latitude,nbre_pdc,puissance_nominale
2.914,50.551,12,22.0
2.915,42.637,6,22.0
2.915,43.556,4,22.0
2.915,48.559,2,18.0
2.915,48.954,2,22.0
2.915,48.957,2,22.0
2.916,48.789,2,18.0
2.916,48.959,8,22.0
2.916,50.604,4,18.0
2.918,42.83,4,22.0
2.918,43.248,4,18.0
2.919,42.776,12,22.08
2.919,48.957,4,22.0
2.919,49.875,3,22.0
2.92,42.744,6,22.0
2.921,46.83,2,18.0
2.921,50.548,4,18.0
2.922,42.544,4,22.0
2.922,43.058,2,18.0
2.922,43.578,2,18.0
2.922,44.591,6,22.0
2.923,47.412,2,22.0
2.923,48.312,2,18.0
2.925,49.76,2,22.0
2.926,49.938,2,22.0
2.927,47.41,2,22.0
2.928,43.052,2,22.0
2.928,43.517,2,3.7
2.928,48.427,4,150.0
2.928,50.615,4,18.0
2.929,43.189,4,22.0
2.929,48.335,2,18.0
2.929,48.376,2,18.0
2.929,48.426,4,150.0
2.929,49.94,2,22.0
2.929,50.566,2,22.0
2.93,44.13,4,22.0
2.93,49.518,16,22.0
2.931,47.414,2,22.0
2.931,48.429,4,300.0
2.931,50.622,4,18.0
2.932,45.51,4,25.0
2.932,48.429,4,300.0
2.932,50.712,4,18.0
2.933,42.731,6,22.0
2.933,49.929,2,22.0
2.935,42.68,4,22.0
2.935,49.93,2,22.0
2.936,50.334,4,22.0
2.937,50.523,4,22.0
2.938,43.268,6,22.0
2.938,46.728,2,22.0
2.938,48.675,2,18.0
2.94,46.94,2,18.0
2.941,45.961,2,22.0
2.942,45.573,4,25.0
2.942,48.373,2,22.08
2.942,50.636,4,18.0
2.944,45.517,6,100.0
2.944,49.702,2,22.0
2.945,48.464,2,18.0
2.945,50.499,16,50.0
2.945,50.735,4,18.0
2.946,43.42,6,22.0
2.946,50.442,5,22.08
2.947,47.699,2,22.0
2.947,48.958,2,18.0
2.947,50.42,1,22.0
2.949,43.256,4,18.0
2.949,45.963,2,22.0
2.949,46.952,2,18.0
2.95,42.53,4,22.0
2.95,50.417,8,22.0
2.95,50.422,24,22.0
2.951,42.626,4,50.0
2.952,48.556,2,18.0
2.952,50.655,6,18.0
2.952,50.749,6,18.0
2.953,42.66,8,60.0
2.953,49.157,2,22.0
2.954,42.993,4,22.0
2.954,49.543,2,22.0
2.956,42.76,4,22.0
2.956,46.317,2,22.0
2.956,50.628,6,18.0
2.957,47.284,2,22.0
2.957,49.896,2,22.0
2.958,42.571,4,22.0
2.958,44.167,6,22.0
2.958,48.822,2,18.0
2.96,43.088,2,18.0
2.96,43.878,4,18.0
2.961,48.419,2,18.0
2.961,48.648,2,18.0
2.961,50.615,6,18.0
2.961,50.625,3,22.0
2.962,48.886,2,18.0
2.962,50.625,2,22.08
2.964,46.468,2,22.0
2.965,42.576,2,22.0
2.965,50.386,6,60.0
2.965,50.633,15,150.0
2.966,50.479,12,60.0
2.966,50.629,6,22.08
2.966,50.637,8,100.0
2.966,50.645,6,18.0
2.967,43.156,4,22.0
2.968,42.784,4,22.0
2.968,46.325,4,50.0
2.969,42.649,1,22.0
2.969,48.283,2,18.0
2.969,50.628,12,22.08
2.971,42.552,6,50.0
2.971,49.535,2,22.0
2.972,48.512,2,18.0
2.972,50.447,8,22.08
2.974,42.602,4,22.0
2.974,44.339,1,7.36
2.974,50.417,2,22.0
2.974,50.651,24,22.08
2.975,42.598,4,22.0
2.975,49.007,2,18.0
2.975,50.653,36,22.0
2.976,44.464,6,22.0
2.978,42.932,6,22.0
2.979,43.029,2,18.0
2.979,43.182,4,22.0
2.979,43.292,2,18.0
2.98,43.155,8,24.0
2.98,46.548,2,22.0
2.98,50.368,1,22.0
2.98,50.415,2,22.08
2.981,43.186,4,22.0
2.981,45.667,4,25.0
2.982,43.028,2,18.0
2.982,43.275,4,18.0
2.983,43.159,4,50.0
2.984,44.064,2,22.0
2.984,44.638,4,22.0
2.984,48.168,8,22.0
2.985,48.734,2,18.0
2.985,50.624,6,18.0
2.985,50.751,2,60.0
2.986,42.728,4,22.0
2.986,48.942,2,18.0
2.987,43.164,17,240.0
2.988,50.414,15,150.0
2.99,42.775,4,22.0
2.99,43.122,2,18.0
2.99,43.123,4,18.0
2.99,50.468,2,22.0
2.99,50.469,2,22.0
2.99,50.67,4,18.0
2.991,43.277,4,22.0
2.991,48.863,2,18.0
2.992,43.173,8,50.0
2.992,50.654,4,7.36
2.993,43.174,6,18.0
2.993,48.2,4,50.0
2.993,50.753,5,22.0
2.994,42.754,4,22.0
2.994,43.177,6,22.0
2.995,42.975,6,22.0
2.995,43.165,1,11.0
2.995,50.681,6,18.0
2.997,42.606,2,22.0
2.997,45.995,6,22.0
2.997,48.799,6,50.0
2.999,48.47,2,18.0
3.0,43.186,12,22.0
3.0,43.246,6,22.0
3.0,50.562,6,18.0
3.0,50.593,6,18.0
3.002,42.606,2,22.0
3.002,45.58,2,22.0
3.003,48.69,2,18.0
3.004,43.682,4,22.0
3.008,50.645,4,50.0
3.009,42.705,6,22.0
3.009,43.186,6,22.0
3.01,50.617,6,50.0
3.01,50.618,6,50.0
3.011,42.557,2,11.0
3.011,43.18,4,22.0
3.011,50.613,8,60.0
3.012,45.784,4,25.0
3.012,48.736,2,18.0
3.014,50.615,12,50.0
3.014,50.644,6,150.0
3.015,42.775,2,22.0
3.015,43.179,4,22.0
3.015,43.195,4,22.0
3.015,48.561,2,22.0
3.015,50.645,1,25.0
3.016,50.613,6,50.0
3.017,50.618,6,50.0
3.018,45.721,4,25.0
3.018,50.576,4,18.0
3.02,42.775,2,22.0
3.02,50.61,6,50.0
3.021,48.343,2,18.0
3.022,42.549,4,22.0
3.022,47.179,2,22.0
3.022,48.979,2,18.0
3.022,50.633,15,7.0
3.023,42.7,6,22.0
3.023,45.706,4,50.0
3.023,48.422,2,18.0
3.024,42.911,2,100.0
3.025,42.73,6,22.0
3.026,43.81,4,22.0
3.027,49.025,2,18.0
3.027,50.664,5,22.0
3.027,50.665,5,22.0
3.028,42.767,6,22.0
3.03,42.545,4,22.0
3.03,43.18,2,22.0
3.031,42.675,12,22.08
3.031,42.696,6,22.0
3.031,43.176,2,22.0
3.032,42.562,1,22.08
3.032,42.571,4,22.0
3.032,42.935,4,18.0
3.032,50.642,1,22.0
3.033,42.568,6,11.0
3.033,42.64,8,24.0
3.033,48.713,2,18.0
3.033,50.569,4,22.0
3.034,42.575,2,22.0
3.034,42.783,2,22.0
3.034,42.789,6,22.0
3.034,50.547,12,22.0
3.035,43.325,6,22.0
3.035,48.386,2,18.0
3.035,50.559,12,60.0
3.036,42.733,4,22.0
3.036,42.855,12,18.0
3.037,42.62,1,43.0
3.037,42.623,2,43.0
3.038,43.022,2,22.0
3.038,43.22,4,22.0
3.039,42.828,4,22.0
3.04,44.08,8,50.0
3.04,50.351,2,50.0
3.04,50.608,12,22.0
3.041,48.9,2,18.0
3.042,45.333,4,25.0
3.042,45.872,4,25.0
3.042,50.034,2,22.0
3.043,42.576,2,11.0
3.045,43.33,4,22.0
3.045,50.547,2,14.0
3.046,44.772,6,18.0
3.046,50.529,1,54.0
3.046,50.53,3,300.0
3.046,50.532,4,300.0
3.046,50.546,2,22.0
3.047,42.55,4,22.0
3.047,44.661,4,18.0
3.048,48.758,2,18.0
3.048,50.385,4,22.0
3.05,43.449,6,22.0
3.05,48.305,2,22.0
3.05,49.656,2,22.0
3.05,50.68,2,22.0
3.051,43.014,2,22.0
3.051,43.143,2,3.7
3.051,45.796,4,25.0
3.051,50.594,22,90.0
3.052,42.537,2,22.0
3.052,46.409,2,22.0
3.052,46.583,2,22.0
3.052,50.547,6,50.0
3.053,50.551,1,50.0
3.054,50.415,6,22.0
3.054,50.572,6,18.0
3.055,48.991,2,18.0
3.056,43.128,10,12.0
3.056,43.235,6,22.0
3.056,45.04,6,60.0
3.056,45.766,4,25.0
3.056,45.809,2,25.0
3.057,43.957,2,22.0
3.057,44.324,6,22.0
3.057,50.383,4,22.0
3.058,50.635,4,7.4
3.06,45.74,4,25.0
3.06,50.372,6,22.0
3.061,48.453,2,18.0
3.062,43.579,6,22.0
3.062,50.343,2,22.0
3.063,50.409,2,50.0
3.064,43.014,2,22.0
3.064,43.14,2,22.0
3.064,50.353,6,22.0
3.064,50.637,18,7.4
3.064,50.642,16,7.4
3.065,44.116,1,22.0
3.065,45.733,4,25.0
3.065,50.634,17,7.0
3.066,45.793,4,25.0
3.066,50.381,4,22.0
3.067,48.114,2,22.0
3.067,48.34,2,22.0
3.067,50.634,5,7.4
3.068,46.947,2,18.0
3.068,48.928,2,18.0
3.068,50.376,4,22.08
3.069,45.777,16,50.0
3.069,49.091,2,18.0
3.071,47.641,2,22.0
3.071,50.639,3,22.0
3.072,49.748,2,22.0
3.073,45.779,4,25.0
3.073,45.889,2,22.0
3.073,45.92,4,25.0
3.073,46.585,4,22.0
3.073,49.744,2,22.0
3.073,50.364,6,22.0
3.073,50.663,8,22.08
3.074,43.205,4,18.0
3.074,47.53,2,22.0
3.074,50.368,4,22.0
3.074,50.54,2,175.0
3.075,50.376,6,22.0
3.076,44.101,6,22.0
3.077,44.102,6,22.0
3.077,45.771,1,7.0
3.077,50.62,7,22.08
3.077,50.771,4,18.0
3.078,44.1,2,22.0
3.078,45.781,4,25.0
3.078,45.828,4,25.0
3.078,50.37,6,22.0
3.079,47.779,2,22.0
3.079,48.656,2,18.0
3.08,44.329,14,175.0
3.08,45.777,4,22.0
3.08,46.198,2,22.0
3.08,48.688,2,18.0
3.08,50.362,6,22.0
3.08,50.367,6,22.0
3.081,45.772,4,25.0
3.081,50.36,16,22.0
3.081,50.576,6,18.0
3.082,48.324,4,50.0
3.082,48.815,2,18.0
3.082,49.241,2,22.0
3.082,50.365,6,22.0
3.083,42.526,6,22.0
3.083,47.002,2,22.0
3.083,50.381,6,22.0
3.083,50.387,4,22.08
3.084,43.598,6,22.0
3.084,45.765,4,25.0
3.084,50.368,4,22.0
3.084,50.381,4,22.0
3.084,50.586,15,150.0
3.084,50.618,82,22.08
3.084,50.686,2,22.08
3.085,45.786,4,25.0
3.085,45.85,4,25.0
3.086,43.108,4,50.0
3.086,45.755,4,25.0
3.086,48.814,2,18.0
3.086,50.372,6,22.0
3.086,50.374,4,22.0
3.086,50.398,4,22.0
3.087,44.116,2,22.0
3.087,45.764,6,11.0
3.087,48.803,8,60.0
3.087,49.26,4,50.0
3.087,50.545,8,22.0
3.087,50.585,5,22.08
3.088,43.106,6,18.0
3.088,45.993,16,50.0
3.088,49.254,2,22.0
3.088,50.38,6,50.0
3.088,50.585,10,50.0
3.089,45.76,4,25.0
3.089,46.117,2,18.0
3.089,48.803,12,50.0
3.089,50.584,2,11.0
3.089,50.687,8,22.08
3.09,43.108,4,18.0
3.09,45.978,2,22.0
3.09,50.122,1,54.0
3.09,50.123,8,300.0
3.09,50.373,6,22.0
3.09,50.587,32,22.08
3.091,45.66,1,22.0
3.091,50.582,2,22.08
3.091,50.686,8,11.04
3.091,50.694,2,22.0
3.092,43.216,16,175.0
3.092,45.78,2,7.0
3.092,50.382,4,22.0
3.093,49.046,2,18.0
3.093,49.373,2,22.0
3.095,47.887,2,22.0
3.095,49.25,2,22.0
3.096,43.111,6,22.0
3.096,45.753,4,25.0
3.096,50.377,2,22.0
3.097,48.18,2,22.0
3.097,48.42,2,18.0
3.097,50.544,4,7.0
3.098,49.947,2,22.0
3.098,50.586,104,22.08
3.099,43.108,18,50.0
3.099,45.829,4,25.0
3.099,50.646,3,150.0
3.1,45.731,4,25.0
3.1,50.337,6,22.0
3.1,50.353,4,22.0
3.101,47.073,2,22.0
3.101,49.978,2,22.0
3.101,50.349,4,22.0
3.101,50.439,6,22.0
3.101,50.668,2,22.08
3.102,45.786,4,25.0
3.102,50.387,6,22.0
3.102,50.388,8,60.0
3.102,50.397,4,22.0
3.102,50.418,6,22.0
3.102,50.607,44,22.08
3.103,50.634,8,60.0
3.103,50.779,2,22.0
3.104,43.118,4,60.0
3.104,45.55,4,25.0
3.104,50.616,10,22.0
3.105,45.778,4,25.0
3.105,50.281,4,22.0
3.106,43.803,4,22.0
3.106,50.531,2,14.0
3.107,50.343,8,300.0
3.108,45.794,4,25.0
3.108,50.411,4,22.0
3.109,45.748,4,25.0
3.11,44.445,4,22.0
3.11,45.81,4,25.0
3.11,50.679,9,90.0
3.111,50.665,1,22.0
3.112,43.387,6,22.0
3.112,45.896,4,25.0
3.112,46.059,16,175.0
3.113,50.357,4,22.0
3.113,50.364,4,22.0
3.114,45.89,4,25.0
3.114,49.398,2,22.0
3.114,49.403,4,50.0
3.114,50.68,60,7.0
3.115,44.816,4,22.0
3.115,45.78,2,22.0
3.115,50.61,4,18.0
3.116,50.346,2,50.0
3.116,50.362,6,22.0
3.116,50.583,2,22.0
3.116,50.676,12,90.0
3.117,43.239,4,22.0
3.117,50.579,6,22.0
3.117,50.657,4,22.0
3.118,45.76,4,22.0
3.118,45.804,2,22.0
3.118,45.888,4,25.0
3.118,49.407,2,22.0
3.118,50.343,5,22.08
3.118,50.654,2,22.0
3.119,50.343,18,50.0
3.119,50.344,6,22.08
3.119,50.345,2,22.0
3.119,50.367,4,22.08
3.119,50.637,8,22.08
3.12,46.792,2,22.0
3.12,48.398,2,18.0
3.12,50.345,12,50.0
3.12,50.519,2,22.0
3.12,50.577,8,50.0
3.12,50.631,5,7.36
3.12,50.632,18,22.08
3.121,50.343,4,22.08
3.121,50.344,11,200.0
3.121,50.641,14,50.0
3.122,43.332,6,22.0
3.122,45.779,4,50.0
3.122,50.344,9,22.08
3.122,50.345,2,22.08
3.122,50.612,112,22.08
3.122,50.69,2,22.08
3.123,45.402,4,25.0
3.123,46.985,18,50.0
3.123,48.927,1,22.08
3.123,50.354,2,22.0
3.123,50.639,4,50.0
3.124,48.928,2,18.0
3.124,49.18,4,50.0
3.125,46.48,2,22.0
3.125,48.791,2,18.0
3.126,42.482,4,22.0
3.126,50.354,6,22.0
3.126,50.65,12,22.0
3.127,43.289,6,22.0
3.127,50.675,7,22.0
3.128,45.761,6,22.0
3.128,50.618,2,22.0
3.128,50.653,2,22.0
3.129,45.59,4,25.0
3.129,45.769,1,22.0
3.129,47.371,2,22.0
3.129,50.615,15,150.0
3.129,50.674,5,22.0
3.13,45.755,4,175.0
3.13,45.759,2,22.0
3.13,48.928,2,22.08
3.13,48.95,2,22.0
3.131,50.41,4,22.0
3.131,50.596,20,160.0
3.131,50.618,2,22.0
3.131,50.739,12,24.0
3.132,50.646,2,44.0
3.132,50.737,6,50.0
3.132,50.74,2,22.0
3.133,42.481,2,50.0
3.133,48.924,1,22.08
3.133,50.603,1,22.0
3.133,50.681,2,22.08
3.134,45.75,20,50.0
3.134,45.762,2,4.0
3.134,45.781,8,22.0
3.134,50.561,4,18.0
3.134,50.744,4,50.0
3.135,43.228,4,18.0
3.135,50.612,8,22.08
3.136,45.765,8,22.0
3.136,48.139,4,50.0
3.136,50.678,8,60.0
3.137,43.983,2,22.0
3.137,45.749,6,90.0
3.137,50.459,2,22.0
3.137,50.746,13,22.08
3.138,48.822,2,18.0
3.138,50.738,4,22.08
3.139,45.895,18,22.0
3.14,45.741,4,25.0
3.14,45.751,16,24.0
3.14,45.76,2,22.0
3.14,48.477,2,18.0
3.14,50.741,2,22.08
3.14,50.743,2,22.08
3.141,43.314,6,22.0
3.141,48.956,8,60.0
3.141,50.742,4,22.08
3.142,45.758,7,22.0
3.142,46.992,2,22.0
3.143,45.756,2,22.0
3.143,45.759,2,22.0
3.143,45.788,4,22.0
3.143,50.743,20,250.0
3.144,43.143,2,22.0
3.144,45.825,4,25.0
3.144,50.742,4,22.08
3.144,50.753,1,7.0
3.145,45.758,1,7.4
3.145,50.643,2,22.0
3.146,43.439,6,22.0
3.146,50.64,2,44.0
3.146,50.744,24,22.08
3.147,48.399,2,18.0
3.147,49.388,2,22.0
3.148,45.735,10,75.0
3.148,49.389,2,22.0
3.149,45.82,3,150.0
3.149,50.758,4,12.0
3.15,49.878,2,22.0
3.151,46.986,2,22.0
3.151,47.008,2,22.0
3.151,48.559,2,18.0
3.152,46.884,2,22.0
3.152,47.014,4,22.08
3.152,47.015,1,22.0
3.152,50.707,1,22.0
3.153,44.009,2,22.0
3.153,44.916,4,22.0
3.156,46.989,2,22.0
3.156,47.581,6,50.0
3.157,43.366,4,22.0
3.157,43.616,8,50.0
3.157,50.716,2,22.0
3.158,46.241,2,22.0
3.158,46.988,2,22.0
3.16,46.873,1,54.0
3.161,50.737,28,360.0
3.162,46.865,4,50.0
3.162,50.737,14,180.0
3.163,43.16,4,18.0
3.163,46.989,2,7.4
3.163,48.777,2,18.0
3.163,50.756,14,22.0
3.164,50.607,8,50.0
3.165,42.441,4,22.0
3.165,45.744,6,22.0
3.165,47.484,2,22.0
3.165,48.439,2,18.0
3.165,50.337,6,22.0
3.165,50.607,2,22.0
3.166,46.871,6,22.08
3.166,47.016,2,22.0
3.166,48.339,2,22.0
3.166,50.715,2,22.0
3.167,50.567,4,18.0
3.167,50.589,4,18.0
3.167,50.694,1,7.0
3.168,43.422,6,22.0
3.168,49.371,2,22.0
3.169,45.796,4,25.0
3.169,50.39,4,22.0
3.17,43.272,6,22.0
3.17,43.689,4,22.0
3.171,45.742,3,22.0
3.172,44.479,6,18.0
3.172,45.671,2,22.0
3.173,45.318,2,22.0
3.173,50.709,8,22.08
3.173,50.736,4,22.0
3.174,44.309,8,50.0
3.174,50.523,6,50.0
3.175,47.61,2,22.0
3.176,50.688,4,22.0
3.178,47.011,2,22.0
3.179,43.377,4,22.0
3.179,43.9,6,22.0
3.181,45.777,8,22.0
3.181,50.721,2,22.0
3.182,45.853,4,25.0
3.182,47.55,2,22.0
3.182,50.426,4,22.0
3.184,48.818,2,18.0
3.185,45.478,4,25.0
3.185,48.906,2,18.0
3.186,45.729,4,22.0
3.186,50.673,2,22.0
3.187,45.729,6,120.0
3.188,45.458,4,25.0
3.188,47.015,2,22.0
3.188,48.399,2,18.0
3.189,43.177,6,18.0
3.189,45.724,4,25.0
3.189,50.362,4,22.0
3.189,50.579,4,18.0
3.19,45.73,2,11.0
3.19,50.606,4,18.0
3.19,50.637,4,18.0
3.193,45.731,8,25.0
3.193,45.734,2,22.0
3.193,46.534,2,22.0
3.193,48.159,2,22.0
3.193,50.617,6,18.0
3.195,48.616,2,18.0
3.195,49.022,2,22.0
3.196,46.102,4,50.0
3.197,45.254,6,100.0
3.197,45.768,4,25.0
3.197,45.779,12,100.0
3.198,46.102,2,22.0
3.199,47.975,4,175.0
3.199,50.574,16,22.08
3.2,45.625,4,25.0
3.2,46.014,1,22.0
3.2,46.021,4,25.0
3.201,46.079,2,22.0
3.203,50.175,6,22.0
3.204,50.338,4,22.0
3.204,50.597,4,18.0
3.205,48.286,2,22.0
3.207,43.468,8,50.0
3.207,44.191,4,18.0
3.207,45.663,4,25.0
3.207,50.685,8,22.0
3.208,43.307,6,22.0
3.208,50.162,2,22.0
3.208,50.609,6,18.0
3.209,50.699,12,50.0
3.211,50.194,3,150.0
3.211,50.667,6,18.0
3.212,44.197,1,22.0
3.212,50.568,1,22.0
3.213,43.342,6,22.0
3.214,44.431,6,18.0
3.214,44.433,2,11.0
3.214,49.626,6,50.0
3.216,43.341,4,22.0
3.216,45.614,4,25.0
3.216,46.984,2,22.0
3.216,50.379,6,22.0
3.218,43.295,8,50.0
3.219,43.34,6,22.0
3.22,43.374,6,22.0
3.22,46.981,2,22.0
3.22,48.759,2,18.0
3.221,49.613,2,22.0
3.222,43.348,4,22.0
3.222,50.648,4,18.0
3.222,50.682,15,150.0
3.223,43.472,6,22.0
3.224,43.348,6,22.0
3.226,43.335,3,22.0
3.226,48.223,2,22.0
3.226,49.756,2,22.0
3.226,50.165,12,7.0
3.226,50.374,4,22.0
3.227,48.685,2,18.0
3.227,50.173,6,22.0
3.227,50.175,4,22.0
3.229,50.477,2,22.0
3.229,50.66,4,18.0
3.229,50.676,5,22.08
3.23,48.904,2,18.0
3.231,50.394,6,22.0
3.232,48.792,2,18.0
3.232,50.182,2,22.08
3.233,43.217,6,22.0
3.233,48.848,2,18.0
3.233,50.332,4,22.0
3.234,43.22,4,22.0
3.234,43.458,6,22.0
3.235,45.561,3,7.0
3.235,50.177,4,24.0
3.236,48.922,2,18.0
3.237,45.457,4,25.0
3.238,48.417,2,18.0
3.238,48.85,2,18.0
3.239,50.175,6,22.0
3.24,50.168,4,22.08
3.24,50.615,4,18.0
3.24,50.632,4,18.0
3.241,50.176,4,22.0
3.241,50.182,6,22.0
3.241,50.681,2,22.08
3.242,50.176,2,22.0
3.243,45.544,4,25.0
3.243,47.939,4,50.0
3.243,48.678,2,18.0
3.243,50.189,6,22.0
3.243,50.334,6,22.0
3.245,48.702,2,18.0
3.245,49.733,2,22.0
3.247,45.499,4,25.0
3.247,48.514,2,18.0
3.248,43.366,4,22.0
3.248,45.798,4,25.0
3.249,50.175,4,22.0
3.25,43.471,10,12.0
3.25,45.546,4,25.0
3.251,43.347,7,7.36
3.251,48.483,2,18.0
3.251,50.331,4,22.0
3.252,49.639,6,50.0
3.252,49.851,24,50.0
3.254,43.345,4,50.0
3.254,43.346,4,22.0
3.254,45.542,1,7.0
3.254,48.383,2,18.0
3.254,49.64,2,22.0
3.254,50.38,4,22.0
3.255,43.411,6,22.0
3.255,45.46,4,50.0
3.256,43.292,6,22.0
3.256,43.366,8,22.0
3.256,45.551,4,22.0
3.257,43.344,2,22.0
3.257,43.345,18,50.0
3.257,45.551,12,60.0
3.257,46.937,2,22.0
3.258,49.856,8,50.0
3.258,50.327,6,22.0
3.26,48.343,2,22.0
3.26,48.896,2,18.0
3.26,49.171,2,22.0
3.261,43.441,4,22.0
3.261,48.16,2,22.0
3.261,50.17,4,22.0
3.263,43.329,2,22.0
3.263,46.471,2,22.0
3.263,49.851,4,50.0
3.263,50.194,4,22.0
3.264,48.195,2,22.0
3.265,44.525,6,18.0
3.265,48.258,2,22.0
3.265,48.995,2,22.0
3.265,49.856,8,22.0
3.266,49.836,2,22.0
3.267,45.553,2,22.0
3.268,48.225,2,22.0
3.27,48.197,6,50.0
3.27,49.841,20,250.0
3.27,50.167,12,50.0
3.271,46.188,2,22.0
3.273,44.803,6,18.0
3.273,46.968,2,22.0
3.274,45.338,1,50.0
3.274,49.846,4,22.0
3.275,43.334,2,22.08
3.276,48.196,2,22.0
3.277,44.803,8,50.0
3.277,49.65,2,22.0
3.278,50.407,6,22.0
3.279,43.317,4,22.0
3.279,50.359,6,22.0
3.28,43.285,6,22.0
3.28,43.334,1,22.0
3.28,48.197,2,22.0
3.28,49.843,6,22.0
3.28,50.356,6,22.0
3.281,45.477,4,25.0
3.281,48.2,2,22.0
3.282,43.242,6,22.0
3.282,48.54,2,18.0
3.283,49.846,4,22.0
3.283,50.347,2,50.0
3.284,48.195,2,22.0
3.284,48.196,2,22.0
3.284,50.348,6,22.0
3.285,44.722,4,18.0
3.286,43.257,12,24.0
3.286,43.337,12,22.08
3.286,48.191,8,50.0
3.286,48.205,10,50.0
3.286,48.977,2,22.0
3.286,49.839,2,22.0
3.286,49.848,8,22.0
3.287,43.258,2,22.08
3.287,44.554,6,18.0
3.287,48.217,2,22.0
3.288,48.173,6,150.0
3.289,46.31,4,24.0
3.289,47.974,2,22.0
3.289,48.177,2,22.0
3.289,49.866,22,90.0
3.29,45.532,4,25.0
3.29,48.178,8,50.0
3.29,48.198,2,22.0
3.29,48.51,2,18.0
3.291,47.732,4,160.0
3.291,48.175,4,22.0
3.292,46.307,4,50.0
3.293,43.247,4,22.0
3.293,44.552,6,18.0
3.293,45.511,2,22.0
3.293,48.086,2,22.0
3.294,48.483,2,18.0
3.295,49.85,2,22.0
3.295,49.86,2,22.0
3.296,43.449,4,22.0
3.296,48.088,4,50.0
3.296,48.875,2,18.0
3.296,49.819,12,120.0
3.296,49.84,2,22.0
3.297,43.252,2,22.0
3.297,48.084,2,22.0
3.298,48.553,2,22.08
3.298,49.841,2,22.0
3.299,49.38,12,50.0
3.3,50.366,6,22.0
3.301,49.834,2,22.0
3.302,44.023,2,22.0
3.302,44.23,2,22.0
3.304,46.602,6,22.08
3.304,48.556,2,22.0
3.304,49.843,2,22.0
3.305,49.381,2,22.0
3.306,43.323,6,18.0
3.306,48.782,2,18.0
3.306,49.375,2,22.0
3.306,49.83,13,90.0
3.306,49.835,2,22.0
3.307,48.29,2,22.0
3.308,49.367,12,50.0
3.308,49.997,2,22.0
3.309,46.587,2,22.0
3.309,49.374,2,22.0
3.31,48.152,2,22.0
3.311,43.864,1,50.0
3.312,46.109,2,22.0
3.312,49.377,2,22.0
3.312,49.381,2,22.0
3.314,48.529,2,18.0
3.315,49.366,2,22.0
3.316,49.364,2,22.0
3.316,49.376,2,22.0
3.316,49.386,2,22.0
3.317,49.377,2,22.0
3.318,48.857,2,18.0
3.318,49.836,2,22.0
3.319,45.405,2,22.0
3.319,48.047,2,22.0
3.32,43.733,6,22.0
3.32,46.581,6,22.0
3.32,49.392,2,22.0
3.321,44.301,4,18.0
3.321,49.375,2,22.0
3.321,49.38,2,22.0
3.321,49.382,2,22.0
3.322,49.378,2,22.0
3.322,49.386,2,22.0
3.323,48.966,2,22.0
3.324,46.571,4,50.0
3.324,49.374,2,22.0
3.324,49.384,2,22.0
3.324,49.386,2,22.0
3.324,49.843,16,22.0
3.325,48.249,2,22.0
3.325,48.567,2,18.0
3.326,49.378,2,22.0
3.326,49.38,2,22.0
3.326,49.382,2,22.0
3.326,49.394,2,22.0
3.327,46.567,2,22.0
3.327,49.379,2,22.0
3.327,49.383,2,22.0
3.328,49.385,2,22.0
3.328,49.386,2,22.0
3.329,46.562,2,22.0
3.329,49.375,2,22.0
3.329,49.4,2,22.0
3.33,46.566,4,50.0
3.33,46.59,5,200.0
3.33,49.376,2,22.0
3.331,45.413,4,25.0
3.331,49.37,4,50.0
3.332,47.173,2,22.0
3.333,44.857,4,18.0
3.333,49.387,2,22.0
3.334,46.571,2,22.0
3.335,43.396,8,22.0
3.335,46.568,2,22.0
3.335,49.359,2,22.0
3.335,49.383,2,22.0
3.336,45.527,4,25.0
3.336,49.37,2,22.0
3.337,45.921,6,100.0
3.337,46.11,1,22.0
3.337,47.707,8,50.0
3.337,49.389,2,22.0
3.337,50.365,6,22.0
3.338,43.304,6,18.0
3.338,45.725,4,25.0
3.339,44.734,1,11.0
3.339,45.729,1,22.0
3.339,46.563,2,22.0
3.341,48.175,2,22.0
3.342,45.726,4,25.0
3.343,48.861,2,18.0
3.344,43.361,1,50.0
3.344,46.542,4,24.0
3.344,48.694,2,18.0
3.344,49.809,2,22.0
3.346,46.536,6,22.0
3.346,47.617,2,22.0
3.347,43.359,1,50.0
3.347,44.465,6,18.0
3.348,47.875,4,24.0
3.349,48.483,2,18.0
3.35,43.28,2,22.0
3.35,43.62,3,12.0
3.35,47.875,4,50.0
3.351,48.453,2,18.0
3.352,46.715,2,22.0
3.352,49.399,2,22.0
3.352,49.662,2,22.0
3.353,48.213,2,22.0
3.353,49.27,1,22.0
3.354,44.245,6,18.0
3.354,46.565,2,22.0
3.354,48.537,2,18.0
3.356,49.4,4,50.0
3.359,47.913,2,22.0
3.36,44.025,2,22.0
3.361,43.617,2,22.0
3.361,46.506,4,50.0
3.363,46.554,2,22.0
3.364,43.418,6,22.0
3.366,43.395,6,22.0
3.366,46.439,2,22.0
3.367,43.509,6,22.0
3.367,48.99,2,22.0
3.368,49.204,2,22.0
3.369,49.662,2,22.0
3.37,45.55,4,25.0
3.374,45.315,20,60.0
3.375,47.684,2,22.0
3.376,48.456,2,18.0
3.379,45.828,4,25.0
3.381,45.298,2,22.0
3.381,49.595,2,22.0
3.382,44.779,4,18.0
3.385,44.13,4,18.0
3.386,47.355,2,22.0
